"",002
"Wed 31-Mar-21  12:05:51 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Wed 31-Mar-21  12:05:51 pm",15,"t24-Std SolarSys",0.350
