"",002
"Tue 16-Feb-21   7:15:09 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 16-Feb-21   7:15:09 pm",15,"t24-Std SolarSys",0.350
