16,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Ruleset:,,"BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715)"
,CSE19:,,"CSE19 0.868.1 EXE"
,DHW:,,""
Run Title:,,,"TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD"
Run Date/Time:,,,"2020-11-08 13:20:04"
Cond. Area:,,,7320
Model:,,,"PrelimProp"
Fuel TDV Set:,,,"Natural Gas"
Model File:,,,"C:\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpte-lr\runs\lrgs-roofp-low-base-hp\cz10\instance.ribd22"

,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,Site Other Fuel Use,,,,,,,,,,,TDV Multipliers,,Elec Demand,CO2 Emissions,,
,,,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,PV,Battery,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Electric,Fuel,Multipliers,Electric,Fuel,
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(TDV/Btu),(TDV/Btu),(frac),(ton/MWh),(ton/therm),
1,1,1,3.82191,0,0.221825,0,0.00800032,0,0.157419,0.381987,1.36223,0.0680012,0,0,6.02137,0,0,0,0,0,0,0,0.00143269,0,0,0.00143269,0,0,0,0,0,0,0,0,0,0,0,27.5424,353.349,0,0.000249403,0.004509,
1,1,2,4.25514,0,0.221825,0,0.00400018,0,0.130041,0.36609,1.25338,0.0680012,0,0,6.29848,0,0,0,0,0,0,0,0.00114615,0,0,0.00114615,0,0,0,0,0,0,0,0,0,0,0,27.5217,353.349,0,0.000249051,0.004509,
1,1,3,4.17888,0,0.221825,0,0.00480021,0,0.102664,0.359448,1.18819,0.0665229,0,0,6.12233,0,0,0,0,0.000157782,0,0,0.000859615,0,0,0.0010174,0,0,0,0,0,0,0,0,0,0,0,27.4381,353.349,0,0.000248744,0.004509,
1,1,4,4.32359,0,0.221825,0,0.00480021,0,0.116353,0.351165,1.18481,0.0665229,0,0,6.26907,0,0,0,0,0,0,0,0.000859615,0,0,0.000859615,0,0,0,0,0,0,0,0,0,0,0,27.3708,353.349,0,0.000244034,0.004509,
1,1,5,4.75893,0,0.221825,0,0.00960038,0,0.14373,0.3373,1.12527,0.0680012,0,0,6.66465,0,0,0,0,0.000157999,0,0,0.000859615,0,0,0.00101761,0,0,0,0,0,0,0,0,0,0,0,27.4151,353.349,0,0.000247897,0.004509,
1,1,6,4.68057,0,0.221825,0,0.0192008,0,0.212173,0.336389,1.21935,0.0665229,0,0,6.75602,0,0,0,0,0.371575,0,0,0.00143269,0,0,0.373008,0,0,0,0,0,0,0,0,0,0,0,27.5338,353.349,0,0.000250017,0.004509,
1,1,7,3.99302,0,0.221825,0,0.0360015,0,0.28746,0.536381,1.36938,0.0650445,0,0,6.50912,0,0,0,0,0.150409,0,0,0.00286538,0,0,0.153274,0,0,0,0,0,0,0,0,0,0,0,27.5603,353.349,0,0.000250652,0.004509,
1,1,8,3.23255,0,0.221825,0,0.045602,0,0.280616,1.16633,1.47115,0.0606096,-0.0468854,0,6.4318,0,0,0,0,0.214761,0,0,0.0649113,0,0,0.279672,0,0,0,0,0,0,0,0,0,0,0,27.544,353.349,0,0.000250171,0.004509,
1,1,9,2.5953,0,0.221825,0,0.0554601,0,0.232706,1.03783,1.38334,0.0532183,-0.155548,0,5.42413,0,0,0,0,0.148172,0,0,0.222457,0,0,0.370629,0,0,0,0,0,0,0,0,0,0,0,27.3458,353.349,0,0.000245568,0.004509,
1,1,10,1.26108,0,0.221825,0,0.04826,0,0.198484,2.2231,1.33015,0.0443485,-0.187287,0,5.13996,0,0,0,0,0.317646,0,0,0.0993683,0,0,0.417014,0,0,0,0,0,0,0,0,0,0,0,25.6863,353.349,0,0.000205897,0.004509,
1,1,11,0.0164842,0,0.221825,0,0.0418596,0,0.184796,2.15679,1.35269,0.0354789,-0.407904,0,3.60202,0,0,0,0,0.192325,0,0,0.508466,0,0,0.700791,0,0,0,0,0,0,0,0,0,0,0,25.0896,353.349,0,0.000187311,0.004509,
1,1,12,0,0,0.221825,0,0.0346594,0,0.171107,1.79003,1.33126,0.0236526,-0.337922,0,3.23461,0,0,0,0,0.106028,0,0,0.320482,0,0,0.42651,0,0,0,0,0,0,0,0,0,0,0,24.6797,353.349,0,0.000172385,0.004509,
1,1,13,0,0,0.221825,0,0.0322594,0,0.14373,1.15862,1.31917,0.0177394,-0.488957,0,2.40438,0,0,0,0,0.0843698,0,0,0.0214245,0,0,0.105794,0,0,0,0,0,0,0,0,0,0,0,24.6881,353.349,0,0.000162633,0.004509,
1,1,14,0,0,0.221825,0,0.0306591,0,0.14373,0.630865,1.35944,0.0162611,-0.45551,0,1.94727,0,0,0,0,0.0154464,0,0,0.061789,0,0,0.0772354,0,0,0,0,0,0,0,0,0,0,0,24.6795,353.349,0,0.000167705,0.004509,
