"",001
"Sun 08-Nov-20   1:20:13 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Sun 08-Nov-20   1:20:13 pm",9,"DHW Solar System",0.426
