"",002
"Tue 16-Feb-21   7:13:58 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 16-Feb-21   7:13:58 pm",9,"t24-Std SolarSys",0.200
