"",001
"Fri 29-Jan-21  11:27:55 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  11:27:55 am",7,"DHW Solar System",0.366
