"",002
"Wed 11-Mar-20   3:28:57 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Wed 11-Mar-20   3:28:57 pm","CA_ARCATA-AP_725945S_STYP20.epw",1,0.700378,28.6,42.9,0.129849
"Wed 11-Mar-20   3:28:58 pm","CA_ARCATA-AP_725945S_STYP20.epw",1,1.05057,42.9,64.4,0.188023
