"",002
"Thu 19-Mar-20  10:06:52 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Thu 19-Mar-20  10:06:52 am",1,"t24-Std SolarSys",1.000
