Time,CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP OCT CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP OCT CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s]
02:45:00,0.000000E+00,1.885155E+03,0.000000E+00,1.662327E-01,0.000000E+00,7.338188E+02,0.000000E+00,6.470805E-02,0.000000E+00,6.965362E+02,0.000000E+00,6.142047E-02,0.000000E+00,1.172746E+03,0.000000E+00,1.034126E-01,0.000000E+00,7.473554E+02,0.000000E+00,6.590171E-02
03:00:00,0.000000E+00,1.922645E+03,0.000000E+00,1.695386E-01,0.000000E+00,7.735711E+02,0.000000E+00,6.821340E-02,0.000000E+00,7.153119E+02,0.000000E+00,6.307611E-02,0.000000E+00,1.201527E+03,0.000000E+00,1.059505E-01,0.000000E+00,7.650210E+02,0.000000E+00,6.745946E-02
03:15:00,0.000000E+00,1.953676E+03,0.000000E+00,1.722749E-01,0.000000E+00,8.009784E+02,0.000000E+00,7.063017E-02,0.000000E+00,7.297276E+02,0.000000E+00,6.434729E-02,0.000000E+00,1.224076E+03,0.000000E+00,1.079388E-01,0.000000E+00,7.784581E+02,0.000000E+00,6.864434E-02
03:30:00,0.000000E+00,1.979907E+03,0.000000E+00,1.745880E-01,0.000000E+00,8.225411E+02,0.000000E+00,7.253157E-02,0.000000E+00,7.409754E+02,0.000000E+00,6.533912E-02,0.000000E+00,1.242100E+03,0.000000E+00,1.095282E-01,0.000000E+00,7.888243E+02,0.000000E+00,6.955843E-02
03:45:00,0.000000E+00,2.002525E+03,0.000000E+00,1.765824E-01,0.000000E+00,8.398177E+02,0.000000E+00,7.405502E-02,0.000000E+00,7.498961E+02,0.000000E+00,6.612574E-02,0.000000E+00,1.256797E+03,0.000000E+00,1.108242E-01,0.000000E+00,7.969312E+02,0.000000E+00,7.027329E-02
04:00:00,0.000000E+00,2.022396E+03,0.000000E+00,1.783346E-01,0.000000E+00,8.539119E+02,0.000000E+00,7.529784E-02,0.000000E+00,7.570839E+02,0.000000E+00,6.675956E-02,0.000000E+00,1.269011E+03,0.000000E+00,1.119012E-01,0.000000E+00,8.033549E+02,0.000000E+00,7.083973E-02
04:15:00,0.000000E+00,2.040184E+03,0.000000E+00,1.799032E-01,0.000000E+00,8.657426E+02,0.000000E+00,7.634107E-02,0.000000E+00,7.631089E+02,0.000000E+00,6.729085E-02,0.000000E+00,1.279560E+03,0.000000E+00,1.128314E-01,0.000000E+00,8.086519E+02,0.000000E+00,7.130682E-02
04:30:00,0.000000E+00,2.056356E+03,0.000000E+00,1.813292E-01,0.000000E+00,8.758915E+02,0.000000E+00,7.723601E-02,0.000000E+00,7.682829E+02,0.000000E+00,6.774709E-02,0.000000E+00,1.288885E+03,0.000000E+00,1.136537E-01,0.000000E+00,8.131254E+02,0.000000E+00,7.170129E-02
04:45:00,0.000000E+00,2.071286E+03,0.000000E+00,1.826457E-01,0.000000E+00,8.847910E+02,0.000000E+00,7.802076E-02,0.000000E+00,7.728524E+02,0.000000E+00,6.815002E-02,0.000000E+00,1.297335E+03,0.000000E+00,1.143989E-01,0.000000E+00,8.170156E+02,0.000000E+00,7.204433E-02
05:00:00,0.000000E+00,2.085236E+03,0.000000E+00,1.838759E-01,0.000000E+00,8.927397E+02,0.000000E+00,7.872167E-02,0.000000E+00,7.769955E+02,0.000000E+00,6.851537E-02,0.000000E+00,1.305164E+03,0.000000E+00,1.150892E-01,0.000000E+00,8.204966E+02,0.000000E+00,7.235129E-02
05:15:00,1.352261E+03,4.212810E+03,9.548071E-02,3.714851E-01,1.752026E+03,2.750863E+03,1.237074E-01,2.425707E-01,1.057276E+03,1.860573E+03,7.465235E-02,1.640651E-01,1.677146E+03,3.082484E+03,1.184202E-01,2.718130E-01,1.053915E+03,1.883745E+03,7.441501E-02,1.661084E-01
05:30:00,1.352261E+03,4.292899E+03,9.548071E-02,3.785473E-01,2.003307E+03,2.904402E+03,1.414499E-01,2.561098E-01,1.258322E+03,2.066179E+03,8.884785E-02,1.821954E-01,1.910413E+03,3.289313E+03,1.348908E-01,2.900512E-01,1.254143E+03,2.049329E+03,8.855277E-02,1.807096E-01
05:45:00,2.179209E+03,5.447348E+03,1.538700E-01,4.803464E-01,3.113126E+03,3.865505E+03,2.198122E-01,3.408598E-01,1.954478E+03,2.757340E+03,1.380022E-01,2.431419E-01,2.984514E+03,4.291556E+03,2.107311E-01,3.784288E-01,1.949087E+03,2.674359E+03,1.376216E-01,2.358246E-01
06:00:00,2.753725E+03,6.300415E+03,1.944356E-01,5.555698E-01,3.925868E+03,4.584536E+03,2.771985E-01,4.042638E-01,2.469045E+03,3.330781E+03,1.743348E-01,2.937078E-01,3.765880E+03,5.060471E+03,2.659020E-01,4.462317E-01,2.462524E+03,3.154734E+03,1.738744E-01,2.781840E-01
06:15:00,1.939303E+03,4.992465E+03,1.369307E-01,4.402349E-01,2.944830E+03,3.410628E+03,2.079291E-01,3.007487E-01,1.896362E+03,2.822890E+03,1.338987E-01,2.489221E-01,2.829776E+03,4.020495E+03,1.998054E-01,3.545267E-01,1.892144E+03,2.547380E+03,1.336009E-01,2.246276E-01
06:30:00,2.453679E+03,5.702605E+03,1.732499E-01,5.028550E-01,3.433647E+03,3.916411E+03,2.424436E-01,3.453486E-01,2.158057E+03,3.201126E+03,1.523765E-01,2.822749E-01,3.307038E+03,4.527905E+03,2.335040E-01,3.992701E-01,2.153616E+03,2.821136E+03,1.520630E-01,2.487675E-01
06:45:00,2.121742E+03,5.317246E+03,1.498124E-01,4.688741E-01,3.041493E+03,3.601398E+03,2.147544E-01,3.175708E-01,1.908807E+03,3.106129E+03,1.347774E-01,2.738981E-01,2.921276E+03,4.224827E+03,2.062660E-01,3.725447E-01,1.904545E+03,2.624594E+03,1.344765E-01,2.314364E-01
07:00:00,2.027066E+03,5.218290E+03,1.431275E-01,4.601481E-01,2.929777E+03,3.524947E+03,2.068663E-01,3.108294E-01,1.829450E+03,3.143240E+03,1.291742E-01,2.771705E-01,2.811776E+03,4.146094E+03,1.985345E-01,3.656021E-01,1.825290E+03,2.565992E+03,1.288804E-01,2.262688E-01
07:15:00,1.957210E+03,5.155585E+03,1.381951E-01,4.546188E-01,2.847291E+03,3.496749E+03,2.010421E-01,3.083428E-01,1.771259E+03,3.197806E+03,1.250654E-01,2.819821E-01,2.730182E+03,4.103120E+03,1.927732E-01,3.618126E-01,1.767131E+03,2.532204E+03,1.247739E-01,2.232894E-01
07:30:00,1.901430E+03,5.114662E+03,1.342566E-01,4.510102E-01,2.785925E+03,3.507364E+03,1.967092E-01,3.092789E-01,1.728188E+03,3.259532E+03,1.220243E-01,2.874251E-01,2.669421E+03,4.083335E+03,1.884830E-01,3.600680E-01,1.724077E+03,2.514279E+03,1.217340E-01,2.217088E-01
07:45:00,1.857509E+03,5.089954E+03,1.311554E-01,4.488315E-01,2.739274E+03,3.552387E+03,1.934152E-01,3.132490E-01,1.695655E+03,3.322211E+03,1.197271E-01,2.929521E-01,2.623205E+03,4.081863E+03,1.852198E-01,3.599382E-01,1.691551E+03,2.508928E+03,1.194374E-01,2.212369E-01
08:00:00,1.822638E+03,5.077480E+03,1.286932E-01,4.477316E-01,2.703020E+03,3.627955E+03,1.908554E-01,3.199126E-01,1.670574E+03,3.382877E+03,1.179562E-01,2.983017E-01,2.587281E+03,4.093620E+03,1.826832E-01,3.609748E-01,1.666476E+03,2.513179E+03,1.176669E-01,2.216118E-01
08:15:00,1.794560E+03,5.074411E+03,1.267106E-01,4.474609E-01,2.674137E+03,3.729159E+03,1.888160E-01,3.288368E-01,1.650834E+03,3.438473E+03,1.165624E-01,3.032041E-01,2.558676E+03,4.113443E+03,1.806635E-01,3.627229E-01,1.646740E+03,2.524346E+03,1.162733E-01,2.225965E-01
08:30:00,1.771616E+03,5.078843E+03,1.250906E-01,4.478517E-01,2.650695E+03,3.851102E+03,1.871608E-01,3.395897E-01,1.634940E+03,3.487458E+03,1.154402E-01,3.075236E-01,2.535467E+03,4.138954E+03,1.790247E-01,3.649725E-01,1.630850E+03,2.541108E+03,1.151513E-01,2.240746E-01
08:45:00,1.752591E+03,5.089428E+03,1.237473E-01,4.487851E-01,2.631291E+03,3.988164E+03,1.857907E-01,3.516758E-01,1.621916E+03,3.529974E+03,1.145206E-01,3.112727E-01,2.516267E+03,4.168178E+03,1.776691E-01,3.675494E-01,1.617830E+03,2.561950E+03,1.142320E-01,2.259124E-01
09:00:00,1.736589E+03,5.105090E+03,1.226174E-01,4.501662E-01,2.614930E+03,4.136443E+03,1.846355E-01,3.647511E-01,1.611043E+03,3.564892E+03,1.137529E-01,3.143517E-01,2.500091E+03,4.201226E+03,1.765269E-01,3.704636E-01,1.606962E+03,2.586422E+03,1.134647E-01,2.280704E-01
09:15:00,1.722941E+03,5.124710E+03,1.216537E-01,4.518963E-01,2.600894E+03,4.291506E+03,1.836445E-01,3.784244E-01,1.601803E+03,3.589355E+03,1.131004E-01,3.165088E-01,2.486228E+03,4.238604E+03,1.755481E-01,3.737596E-01,1.597727E+03,2.614042E+03,1.128126E-01,2.305059E-01
09:30:00,1.711169E+03,5.147936E+03,1.208226E-01,4.539443E-01,2.588682E+03,4.450070E+03,1.827822E-01,3.924066E-01,1.593831E+03,3.604121E+03,1.125375E-01,3.178110E-01,2.474179E+03,4.279688E+03,1.746973E-01,3.773823E-01,1.589762E+03,2.644002E+03,1.122503E-01,2.331477E-01
09:45:00,1.700860E+03,5.172194E+03,1.200947E-01,4.560834E-01,2.577881E+03,4.610149E+03,1.820195E-01,4.065224E-01,1.586834E+03,3.607899E+03,1.120435E-01,3.181441E-01,2.463534E+03,4.322499E+03,1.739457E-01,3.811574E-01,1.582773E+03,2.674864E+03,1.117568E-01,2.358692E-01
10:00:00,1.691712E+03,5.197588E+03,1.194488E-01,4.583226E-01,2.568191E+03,4.768762E+03,1.813354E-01,4.205088E-01,1.580600E+03,3.600313E+03,1.116033E-01,3.174751E-01,2.453997E+03,4.366858E+03,1.732723E-01,3.850690E-01,1.576547E+03,2.706384E+03,1.113171E-01,2.386486E-01
10:15:00,1.683506E+03,5.224262E+03,1.188693E-01,4.606747E-01,2.559397E+03,4.924183E+03,1.807144E-01,4.342138E-01,1.574974E+03,3.583416E+03,1.112061E-01,3.159851E-01,2.445351E+03,4.411866E+03,1.726619E-01,3.890378E-01,1.570929E+03,2.737921E+03,1.109205E-01,2.414296E-01
10:30:00,1.676037E+03,5.251685E+03,1.183419E-01,4.630929E-01,2.551306E+03,5.073267E+03,1.801432E-01,4.473601E-01,1.569824E+03,3.556729E+03,1.108424E-01,3.136319E-01,2.437407E+03,4.457410E+03,1.721009E-01,3.930538E-01,1.565788E+03,2.769479E+03,1.105574E-01,2.442123E-01
10:45:00,1.669202E+03,5.281513E+03,1.178593E-01,4.657232E-01,2.543818E+03,5.214967E+03,1.796144E-01,4.598551E-01,1.565076E+03,3.522721E+03,1.105072E-01,3.106331E-01,2.430063E+03,4.504571E+03,1.715824E-01,3.972125E-01,1.561049E+03,2.801746E+03,1.102228E-01,2.470576E-01
11:00:00,1.662902E+03,5.312736E+03,1.174145E-01,4.684764E-01,2.536839E+03,5.348929E+03,1.791216E-01,4.716679E-01,1.560666E+03,3.484335E+03,1.101958E-01,3.072482E-01,2.423226E+03,4.552476E+03,1.710996E-01,4.014368E-01,1.556647E+03,2.834262E+03,1.099120E-01,2.499249E-01
11:15:00,1.657044E+03,5.344588E+03,1.170009E-01,4.712851E-01,2.530284E+03,5.473858E+03,1.786588E-01,4.826841E-01,1.556534E+03,3.445209E+03,1.099041E-01,3.037981E-01,2.416812E+03,4.599878E+03,1.706467E-01,4.056167E-01,1.552524E+03,2.866279E+03,1.096210E-01,2.527481E-01
11:30:00,1.651558E+03,5.376403E+03,1.166136E-01,4.740905E-01,2.524088E+03,5.590398E+03,1.782213E-01,4.929606E-01,1.552637E+03,3.409830E+03,1.096289E-01,3.006784E-01,2.410754E+03,4.646083E+03,1.702190E-01,4.096910E-01,1.548636E+03,2.897376E+03,1.093464E-01,2.554903E-01
11:45:00,1.646358E+03,5.408049E+03,1.162464E-01,4.768811E-01,2.518173E+03,5.697555E+03,1.778037E-01,5.024097E-01,1.548923E+03,3.382296E+03,1.093667E-01,2.982504E-01,2.404976E+03,4.690847E+03,1.698110E-01,4.136383E-01,1.544932E+03,2.927375E+03,1.090849E-01,2.581356E-01
12:00:00,1.641443E+03,5.438358E+03,1.158993E-01,4.795537E-01,2.512537E+03,5.793249E+03,1.774057E-01,5.108480E-01,1.545390E+03,3.364028E+03,1.091172E-01,2.966396E-01,2.399476E+03,4.733243E+03,1.694226E-01,4.173768E-01,1.541408E+03,2.955692E+03,1.088360E-01,2.606325E-01
12:15:00,1.636782E+03,5.467335E+03,1.155703E-01,4.821089E-01,2.507154E+03,5.876921E+03,1.770256E-01,5.182262E-01,1.542019E+03,3.353326E+03,1.088792E-01,2.956959E-01,2.394225E+03,4.773645E+03,1.690519E-01,4.209394E-01,1.538045E+03,2.982588E+03,1.085986E-01,2.630042E-01
12:30:00,1.632336E+03,5.494786E+03,1.152563E-01,4.845296E-01,2.501986E+03,5.947837E+03,1.766607E-01,5.244795E-01,1.538786E+03,3.347074E+03,1.086509E-01,2.951446E-01,2.389189E+03,4.811952E+03,1.686963E-01,4.243173E-01,1.534821E+03,3.007081E+03,1.083709E-01,2.651640E-01
12:45:00,1.628075E+03,5.520283E+03,1.149555E-01,4.867778E-01,2.497006E+03,6.005294E+03,1.763091E-01,5.295461E-01,1.535673E+03,3.342331E+03,1.084311E-01,2.947263E-01,2.384338E+03,4.847904E+03,1.683538E-01,4.274875E-01,1.531717E+03,3.029871E+03,1.081518E-01,2.671737E-01
13:00:00,1.623935E+03,5.544517E+03,1.146632E-01,4.889148E-01,2.492155E+03,6.049579E+03,1.759666E-01,5.334511E-01,1.532643E+03,3.337660E+03,1.082172E-01,2.943145E-01,2.379616E+03,4.882030E+03,1.680204E-01,4.304968E-01,1.528696E+03,3.054798E+03,1.079385E-01,2.693717E-01
13:15:00,1.619903E+03,5.567128E+03,1.143784E-01,4.909086E-01,2.487420E+03,6.080119E+03,1.756322E-01,5.361441E-01,1.529688E+03,3.333683E+03,1.080085E-01,2.939638E-01,2.375007E+03,4.914027E+03,1.676950E-01,4.333183E-01,1.525750E+03,3.086492E+03,1.077305E-01,2.721665E-01
13:30:00,1.615976E+03,5.588051E+03,1.141012E-01,4.927536E-01,2.482799E+03,6.096923E+03,1.753060E-01,5.376259E-01,1.526806E+03,3.331044E+03,1.078050E-01,2.937311E-01,2.370511E+03,4.943736E+03,1.673775E-01,4.359380E-01,1.522876E+03,3.130839E+03,1.075275E-01,2.760770E-01
13:45:00,1.612149E+03,5.607165E+03,1.138309E-01,4.944391E-01,2.478287E+03,6.099979E+03,1.749874E-01,5.378953E-01,1.523992E+03,3.329681E+03,1.076064E-01,2.936108E-01,2.366122E+03,4.970978E+03,1.670676E-01,4.383402E-01,1.520071E+03,3.191192E+03,1.073295E-01,2.813989E-01
14:00:00,1.608412E+03,5.624463E+03,1.135671E-01,4.959644E-01,2.473877E+03,6.089302E+03,1.746760E-01,5.369539E-01,1.521243E+03,3.329301E+03,1.074123E-01,2.935773E-01,2.361833E+03,4.995653E+03,1.667648E-01,4.405161E-01,1.517331E+03,3.267030E+03,1.071360E-01,2.880863E-01
14:15:00,1.604759E+03,5.639897E+03,1.133092E-01,4.973254E-01,2.469561E+03,6.064513E+03,1.743713E-01,5.347680E-01,1.518554E+03,3.329141E+03,1.072224E-01,2.935633E-01,2.357637E+03,5.017185E+03,1.664685E-01,4.424147E-01,1.514650E+03,3.354858E+03,1.069467E-01,2.958310E-01
14:30:00,1.601185E+03,5.653373E+03,1.130568E-01,4.985137E-01,2.465335E+03,6.025481E+03,1.740729E-01,5.313262E-01,1.515922E+03,3.328702E+03,1.070365E-01,2.935245E-01,2.353529E+03,5.035450E+03,1.661784E-01,4.440254E-01,1.512026E+03,3.449982E+03,1.067614E-01,3.042189E-01
14:45:00,1.597684E+03,5.664796E+03,1.128096E-01,4.995209E-01,2.461194E+03,5.972028E+03,1.737805E-01,5.266127E-01,1.513344E+03,3.327465E+03,1.068545E-01,2.934154E-01,2.349503E+03,5.050270E+03,1.658942E-01,4.453321E-01,1.509455E+03,3.547533E+03,1.065799E-01,3.128210E-01
15:00:00,1.594251E+03,5.674049E+03,1.125672E-01,5.003369E-01,2.457134E+03,5.904027E+03,1.734938E-01,5.206163E-01,1.510816E+03,3.325008E+03,1.066760E-01,2.931988E-01,2.345557E+03,5.061380E+03,1.656156E-01,4.463119E-01,1.506936E+03,3.643094E+03,1.064020E-01,3.212476E-01
15:15:00,1.590884E+03,5.680981E+03,1.123294E-01,5.009482E-01,2.453150E+03,5.822416E+03,1.732125E-01,5.134199E-01,1.508337E+03,3.320352E+03,1.065009E-01,2.927882E-01,2.341686E+03,5.067727E+03,1.653422E-01,4.468715E-01,1.504464E+03,3.735077E+03,1.062275E-01,3.293586E-01
15:30:00,1.587577E+03,5.685402E+03,1.120960E-01,5.013380E-01,2.449239E+03,5.726898E+03,1.729364E-01,5.049972E-01,1.505903E+03,3.313436E+03,1.063291E-01,2.921784E-01,2.337886E+03,5.069466E+03,1.650739E-01,4.470248E-01,1.502039E+03,3.820213E+03,1.060562E-01,3.368659E-01
15:45:00,1.584328E+03,5.687094E+03,1.118666E-01,5.014872E-01,2.445399E+03,5.618244E+03,1.726652E-01,4.954161E-01,1.503514E+03,3.304015E+03,1.061604E-01,2.913477E-01,2.334154E+03,5.066375E+03,1.648104E-01,4.467523E-01,1.499657E+03,3.896892E+03,1.058881E-01,3.436275E-01
16:00:00,1.581135E+03,5.685825E+03,1.116411E-01,5.013753E-01,2.441625E+03,5.497964E+03,1.723987E-01,4.848098E-01,1.501168E+03,3.291798E+03,1.059947E-01,2.902703E-01,2.330488E+03,5.058225E+03,1.645515E-01,4.460336E-01,1.497318E+03,3.964287E+03,1.057229E-01,3.495703E-01
16:15:00,1.578042E+03,5.681436E+03,1.114227E-01,5.009883E-01,2.437966E+03,5.368032E+03,1.721404E-01,4.733524E-01,1.498894E+03,3.277515E+03,1.058342E-01,2.890109E-01,2.326935E+03,5.046159E+03,1.643007E-01,4.449696E-01,1.495052E+03,4.020334E+03,1.055629E-01,3.545126E-01
