"",002
"Thu 19-Mar-20   7:04:49 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Thu 19-Mar-20   7:04:49 pm","CA_RIVERSIDE-MUNI_722869S_STYP20.epw",10,3.1305,127.9,191.9,0.246018
"Thu 19-Mar-20   7:04:54 pm","CA_RIVERSIDE-MUNI_722869S_STYP20.epw",10,4.69575,191.9,287.8,0.356411
