"",001
"Thu 28-Jan-21   6:47:40 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Thu 28-Jan-21   6:47:40 pm",11,"DHW Solar System",0.356
